"ID","condition","correct","rt"
7,1,1,774.107776787775
7,1,1,488.655553171391
7,1,1,653.75684500867
7,1,1,624.983026421933
7,1,0,490.983745864489
7,1,1,1450.99645886005
7,1,0,646.018461125451
7,1,0,691.690702702742
7,1,0,492.420378869683
7,1,0,976.165520414523
7,1,0,684.826467646169
7,1,1,489.323541725965
7,1,1,432.422401922103
7,1,0,488.53017338262
7,1,1,861.675570394745
7,1,0,651.541066276503
7,1,1,460.842454758854
7,1,1,842.609279203546
7,1,1,416.858700547404
7,1,1,628.417974337345
7,1,0,739.436966869095
7,1,1,1257.46716038984
7,1,1,536.69170605941
7,1,0,837.266042737674
7,1,1,897.436245100622
7,1,1,490.332859818704
7,1,1,470.706963361039
7,1,1,603.17230877558
7,1,1,513.028820728869
7,1,0,1016.27167649682
7,1,1,456.488854816046
7,1,0,745.965749902857
7,1,0,528.754073818656
7,1,1,658.815297155082
7,1,1,495.628554317516
7,1,1,801.908348428392
7,1,1,522.684760737265
7,1,0,645.863110959936
7,1,1,558.613274237934
7,1,1,471.094143453577
7,1,1,441.407034934252
7,1,0,502.131084980677
7,1,0,813.111366793169
7,1,1,371.645691267342
7,1,1,394.648709444147
7,1,1,645.326895396807
7,1,0,607.583166933868
7,1,1,641.432386674315
7,1,1,603.906043111861
7,1,1,405.594547932064
7,1,1,749.754119699259
7,1,1,500.807861421886
7,1,1,430.869382028943
7,1,0,430.344532479326
7,1,1,505.956650045476
7,1,1,1398.55606279411
7,1,0,978.931544582543
7,1,1,775.303556416245
7,1,1,598.631078432544
7,1,1,548.79720961712
7,1,0,508.063014994774
7,1,1,513.046733503993
7,1,0,859.532513406674
7,1,1,715.847407892309
7,1,1,476.99238662215
7,1,1,529.811883529965
7,1,0,764.415836496708
7,1,1,961.548867990664
7,1,1,632.242357910398
7,1,1,454.717142498217
7,1,1,438.292027215729
7,1,1,1005.42417443524
7,1,1,590.510584385998
7,1,1,533.561962482166
7,1,1,519.055808411311
7,1,1,1206.70686117213
7,1,1,582.012593335297
7,1,1,819.453560956077
7,1,0,853.142488326643
7,1,1,452.849582870712
7,1,1,697.105736595273
7,1,1,918.662016384375
7,1,1,962.64158528717
7,1,1,612.759263194524
7,1,1,635.611015811084
7,1,1,752.343344272147
7,1,0,897.537528351831
7,1,0,621.69850599196
7,1,0,1067.86340037749
7,1,1,523.271492875369
7,1,0,583.871028129492
7,1,0,587.12162889143
7,1,1,605.423440726728
7,1,1,934.356040962899
7,1,1,771.087448416233
7,1,1,623.535096439629
7,1,1,361.30876213591
7,1,0,945.833009882525
7,1,0,490.364106935059
7,1,1,424.151564315744
7,1,0,604.131475003647
7,1,1,772.392381971837
7,1,1,601.056779424257
7,1,0,814.934119393268
7,1,0,676.049098953584
7,1,1,784.450544961117
7,1,0,1185.54073581299
7,1,0,429.520331358148
7,1,1,601.834934725083
7,1,0,733.590819761285
7,1,0,586.859681899912
7,1,1,450.205278104572
7,1,1,401.743475604636
7,1,1,993.967118272539
7,1,1,518.400247248063
7,1,0,564.651545388617
7,1,1,514.258897561734
7,1,1,691.71917522583
7,1,0,624.203408300896
7,1,1,781.965017212167
7,1,0,514.08715241895
7,1,1,465.337944411502
7,1,1,671.498770577176
7,1,0,992.783209311002
7,1,1,564.205258077601
7,1,1,390.320714677082
7,1,0,471.715565540845
7,1,1,661.625587617159
7,1,0,613.007046729615
7,1,0,796.979906819203
7,1,0,546.433034442815
7,1,1,652.576509528482
7,1,0,1364.24402210305
7,1,0,755.261740784486
7,1,0,528.811550953871
7,1,0,1019.03881390106
7,1,0,518.014291026431
7,1,1,381.049014011994
7,1,1,3028.91423986832
7,1,0,673.224051644831
7,1,1,578.952618219701
7,1,0,659.369868075251
7,1,1,901.099372963774
7,1,1,534.13237355499
7,1,0,786.238031660714
7,1,1,432.535535309912
7,1,1,469.838866794769
7,1,0,608.428157205446
7,1,0,473.389014976136
7,1,0,741.117204491279
7,1,1,1102.34053647841
7,1,1,704.411848552352
7,1,0,476.507550780864
7,1,0,421.278842909115
7,1,1,451.837483511114
7,1,1,2117.81669964163
7,1,0,458.947748103374
7,1,1,597.805633290443
7,1,1,574.662281014096
7,1,1,803.351240738975
7,1,1,776.171099945767
7,1,1,492.75584662274
7,1,1,453.724231529054
7,1,1,449.317702044119
7,1,1,770.109897514894
7,1,0,544.141544881276
7,1,1,421.589693484524
7,1,1,1051.14704175794
7,1,1,385.485806030692
7,1,1,499.514981403277
7,1,1,447.123395018774
7,1,1,1071.00089483193
7,1,1,469.642264452977
7,1,1,571.031529765617
7,1,1,564.618266289744
7,1,1,394.938023871822
7,1,1,758.812165554019
7,1,1,607.010306170097
7,1,1,395.55581125122
7,1,1,515.347433257314
7,1,1,514.130059232236
7,1,1,523.848857735583
7,1,0,470.911193651495
7,1,1,629.215708618071
7,1,0,699.869847793833
7,1,1,669.468148383706
7,1,1,1178.4040563325
7,1,1,702.804925740406
7,1,0,426.546673787989
7,1,0,606.184800490715
7,1,1,464.888311093575
7,1,0,885.819250031848
7,1,0,584.469909785024
7,1,0,776.519273312674
7,1,1,473.937930499243
7,2,1,576.144170548
7,2,1,689.118834598247
7,2,1,476.770469953892
7,2,1,405.563794759865
7,2,1,742.271906402557
7,2,1,565.575758944151
7,2,1,382.174365548833
7,2,1,437.496346147566
7,2,1,433.628163883824
7,2,1,625.221955861939
7,2,1,570.80646327667
7,2,1,642.445723584821
7,2,1,491.097058643677
7,2,1,578.191436842983
7,2,1,429.54135334838
7,2,1,509.238108043262
7,2,1,605.001031091849
7,2,1,655.465776521588
7,2,1,403.463218006037
7,2,1,378.777193050013
7,2,1,677.409175863102
7,2,1,522.425651438793
7,2,1,601.277643583131
7,2,1,474.686825020976
7,2,1,548.820092433307
7,2,1,379.255765692451
7,2,1,384.978403029871
7,2,1,648.492801893732
7,2,1,404.161839703149
7,2,1,539.83015630937
7,2,1,468.014389522185
7,2,1,524.230968840465
7,2,1,519.460292741663
7,2,1,666.895922323451
7,2,1,691.333284226304
7,2,1,426.132909336627
7,2,1,535.444246636182
7,2,1,587.456483151303
7,2,1,387.685377636404
7,2,1,535.9395563632
7,2,1,506.12953188253
7,2,1,685.818623567487
7,2,1,478.993738723237
7,2,1,606.895849713423
7,2,1,391.052786343123
7,2,1,622.776433882168
7,2,1,901.111180352477
7,2,1,674.895785313397
7,2,1,384.748557964369
7,2,1,409.511948750355
7,2,1,455.002170037762
7,2,1,564.951401050537
7,2,1,484.270320137334
7,2,1,475.580324434341
7,2,1,487.34047550966
7,2,1,716.273786913664
7,2,1,1229.39306577178
7,2,1,459.616324717445
7,2,1,738.721832864592
7,2,1,625.169022732824
7,2,1,462.669781896677
7,2,1,471.665202380725
7,2,1,424.45201563504
7,2,1,526.449217413599
7,2,1,409.010186280124
7,2,1,731.753782346648
7,2,1,484.518267817814
7,2,1,774.003311178644
7,2,1,602.520318720437
7,2,1,629.520567362692
7,2,1,514.238422780362
7,2,1,595.02706574878
7,2,1,519.460480043448
7,2,1,698.226134609101
7,2,1,487.060801465475
7,2,1,499.917899178738
7,2,1,588.57762728429
7,2,1,582.171320227866
7,2,1,454.453348127409
7,2,1,929.284524273897
7,2,1,549.427902573816
7,2,1,476.187544981059
7,2,1,672.846138052697
7,2,1,511.556648727878
7,2,1,422.185574150409
7,2,1,497.566676881941
7,2,1,497.451272487413
7,2,1,593.159766976139
7,2,1,612.780378035081
7,2,1,634.380357150801
7,2,1,766.49707231572
7,2,1,1014.06778398793
7,2,1,569.911275914409
7,2,1,593.844915447132
7,2,1,751.201187516458
7,2,1,382.200556727385
7,2,1,580.758848105022
7,2,1,688.310933314718
7,2,1,459.398406208545
7,2,1,721.04881847667
7,2,1,575.659658327584
7,2,1,370.36678704604
7,2,0,458.51508872196
7,2,1,642.734181305513
7,2,1,484.734586850534
7,2,1,536.953220502867
7,2,1,724.361349971587
7,2,1,577.779923815469
7,2,1,396.494174156772
7,2,1,479.396696931401
7,2,1,755.109001819719
7,2,1,509.84993672307
7,2,1,599.150549321739
7,2,1,501.289681433233
7,2,1,634.40732278733
7,2,1,668.417653066684
7,2,1,461.717848538401
7,2,1,713.723768554933
7,2,1,500.671984319307
7,2,1,779.926095323593
7,2,1,455.582772344832
7,2,1,531.872855874584
7,2,1,482.691527890204
7,2,1,518.149264814752
7,2,1,545.068203056126
7,2,1,541.492301734037
7,2,1,578.336561187083
7,2,1,462.768363780936
7,2,1,598.102347120363
7,2,1,537.917814422141
7,2,0,478.661132204946
7,2,1,568.29080786503
7,2,1,746.423063037249
7,2,1,596.624353929396
7,2,1,571.632968395781
7,2,1,365.077474950697
7,2,1,449.826275118454
7,2,1,657.66777883308
7,2,1,515.397622962656
7,2,1,621.920534026779
7,2,1,619.953600886402
7,2,1,631.07133412997
7,2,1,454.003530863713
7,2,1,725.187633984005
7,2,1,863.249006758344
7,2,1,648.845792708077
7,2,1,937.322186996426
7,2,1,716.6036838293
7,2,1,608.375859535398
7,2,1,704.363681054462
7,2,1,467.467480672682
7,2,1,800.908906553596
7,2,1,533.502751201884
7,2,1,637.278686466822
7,2,1,663.776778797394
7,2,1,539.935890653084
7,2,1,597.452977367653
7,2,1,690.318517098577
7,2,1,589.699734176429
7,2,1,1582.81956210247
7,2,1,662.236276288275
7,2,1,500.922331032281
7,2,1,696.906677844612
7,2,1,662.83474082132
7,2,1,563.317327226375
7,2,1,431.469261964629
7,2,1,585.356297279572
7,2,1,463.919975709737
7,2,1,531.121273936628
7,2,1,490.045621045489
7,2,1,739.078942846291
7,2,1,679.916005466275
7,2,1,691.430289165836
7,2,1,651.386325846245
7,2,1,628.013323280047
7,2,1,733.430747371394
7,2,1,544.05683397497
7,2,1,496.390854319589
7,2,1,422.794222509046
7,2,1,1119.97234894719
7,2,1,710.893044694545
7,2,1,500.046045808964
7,2,1,1054.18342251275
7,2,1,506.57327412673
7,2,1,547.556397400484
7,2,1,832.534023882789
7,2,1,493.848275789751
7,2,1,615.48551426928
7,2,1,896.583878970778
7,2,1,762.605571084933
7,2,1,366.802352724898
7,2,1,451.730358991959
7,2,1,531.422182978981
7,2,1,474.432867818233
7,2,1,472.855783004963
7,2,1,421.593534013481
7,2,1,566.914381616882
7,2,1,471.152501411689
7,2,1,400.348334752089
7,2,1,610.116502364429
7,2,1,434.106717780496
7,2,1,471.374255823638
7,2,1,645.981349135884
7,2,1,571.277474953151
7,2,1,603.618556800154
7,2,1,782.700726010142
7,2,1,637.244634790486
7,2,1,427.933656971337
7,2,1,675.757985127604
7,2,1,368.321062300188
7,2,1,427.748289916571
7,2,1,571.310939802039
7,2,1,484.711074327812
7,2,1,723.419866153832
7,2,1,661.474369459127
7,2,1,713.138349517717
7,2,1,498.586317941444
7,2,1,388.019104050184
7,2,1,553.817720905248
7,2,1,650.042538224517
7,2,1,387.068606077542
7,2,0,617.445778184667
7,2,1,555.242787514205
7,2,1,651.12342176934
7,2,1,501.720817506365
7,2,1,505.96417447486
7,2,1,505.728818281736
7,2,1,403.475015129746
7,2,1,427.010616652809
7,2,1,361.36514993874
7,2,1,497.833575900112
7,2,1,676.099429549756
7,2,1,561.285983299091
7,2,1,881.543126649578
7,2,1,592.788019111654
7,2,1,554.721064523006
7,2,1,600.80630114227
7,2,1,600.758691985738
7,2,1,532.417211086439
7,2,1,620.583131750715
7,2,1,703.675825827851
7,2,1,646.906888162677
7,2,1,512.510461156038
7,2,1,405.992198312552
7,2,1,579.398760623423
7,2,1,524.734965827363
7,2,0,570.893342106112
7,2,1,691.899049757829
7,2,1,552.005677472657
7,2,1,675.183717636708
7,2,1,435.068632528846
7,2,1,687.259482955409
7,2,1,461.733942280634
7,2,0,609.113610265776
7,2,1,644.486736270354
7,2,1,388.144214371678
7,2,1,482.737452114629
7,2,1,821.757442462424
7,2,0,506.114880721381
7,2,1,497.855859694999
7,2,1,445.645981039785
7,2,1,396.834715338144
7,2,1,395.668220793169
7,2,1,475.927988329325
7,2,1,877.783647260126
7,2,0,813.822980346363
7,2,1,450.34235045941
7,2,0,488.444463904205
7,2,1,474.927067488842
7,2,1,780.797689678234
7,2,1,399.829950607991
7,2,1,448.166297953035
7,2,1,625.974535931188
7,2,1,625.378462883144
7,2,1,421.987374034295
7,2,1,389.403158167499
7,2,1,543.716219062208
7,2,1,387.981998377667
7,2,1,454.550064898721
7,2,1,473.100696276909
7,2,1,403.202229464473
7,2,1,410.627155378346
7,2,1,775.450725947304
7,2,1,601.517451353264
7,2,1,363.346616319065
7,2,1,467.846636201683
7,2,1,518.853737273708
7,2,1,802.931195893331
7,2,1,532.535886672254
7,2,1,507.87591479408
7,2,1,529.56120556522
7,2,1,491.387864194035
7,2,1,483.172831105526
7,2,1,662.974090843674
7,2,1,619.547129454243
7,2,1,630.563177702784
7,2,1,424.380335248491
7,2,1,575.60091441352
7,2,1,490.326583232057
7,2,1,595.842210458096
7,2,1,606.470162270292
7,2,1,422.097130652053
7,2,1,512.6762579747
7,2,1,579.015384677802
7,2,1,496.319300595677
7,2,1,604.146807781456
7,2,1,456.28261043597
7,2,1,403.156698256198
7,2,1,508.960957356745
7,2,1,700.869663362623
7,2,1,469.187690365444
7,2,1,444.039975808386
7,2,1,484.545358719011
7,2,1,357.396596448375
7,2,1,867.275407349008
7,2,1,588.926195454548
7,2,1,422.432413559641
7,2,1,470.437670461355
7,2,1,703.766381148263
7,2,1,743.951373867794
7,2,1,489.650744359734
7,2,1,588.038927314429
7,2,1,484.986906375697
7,2,1,523.857293735066
7,2,1,537.980865007649
7,2,1,580.874828662534
7,2,1,968.853050021127
7,2,1,438.625597039613
7,2,1,579.879677876331
7,2,1,778.161541600064
7,2,1,505.11809063471
7,2,1,671.459887100759
7,2,1,589.538133302216
7,2,1,670.441714567164
7,2,1,727.68378664079
7,2,1,447.771856506243
7,2,1,546.403314476694
7,2,1,436.889914966185
7,2,1,769.288538347995
7,2,1,641.807037116492
7,2,1,539.282877099997
7,2,1,543.041558395478
7,2,1,379.573944329088
7,2,1,455.919178619174
7,2,1,558.171891912831
7,2,1,563.717881303636
7,2,1,513.090882842934
7,2,1,424.650368841656
7,2,0,664.64471129852
7,2,1,441.753674101504
7,2,1,516.721163496273
7,2,1,494.459099156633
7,2,1,370.436112071379
7,2,1,591.732022180823
7,2,1,367.18351122613
7,2,1,640.547605749257
7,2,1,574.377724616301
7,2,1,549.68550083728
7,2,1,401.384717313479
7,2,1,696.386323315002
7,2,1,833.942639756971
7,2,1,539.459789258735
7,2,1,914.296797647421
7,2,1,500.936910055239
7,2,1,602.031220887317
7,2,1,366.812485390758
7,2,1,527.295244156251
7,2,1,561.768244607122
7,2,1,386.627751088508
7,2,1,604.771893518382
7,2,1,521.524054321085
7,2,1,716.73910263015
7,2,1,790.103902679455
7,2,1,380.763497210951
7,2,1,676.518104499353
7,2,1,586.838983188449
7,2,1,376.319066410902
7,2,1,579.644497246178
7,2,1,646.340017234037
7,2,1,539.086085517109
7,2,1,475.494231562977
7,2,1,439.837581276121
7,2,1,379.73724378078
7,2,1,934.27353099885
7,2,1,494.245902474551
7,2,1,403.875858305518
7,2,1,609.334441013036
7,2,1,631.196609456112
7,2,1,345.085178607925
7,2,1,495.390370830699
7,2,1,520.479950585766
7,2,1,581.543278366753
7,2,1,423.437802051158
7,2,1,403.276052338627
7,2,1,480.869719604864
7,2,1,423.174443374411
7,2,1,404.314322983777
7,2,1,616.631294544354
7,2,1,408.034060951579
7,2,1,544.369187872217
8,1,0,509.507209163943
8,1,0,523.116747787422
8,1,1,493.782412080616
8,1,1,687.243248992159
8,1,1,844.897802544911
8,1,1,430.539674080077
8,1,1,633.600694802568
8,1,1,736.200413800752
8,1,1,495.753500896609
8,1,0,555.809462381722
8,1,1,531.395788971225
8,1,1,871.73781447853
8,1,1,763.020623795986
8,1,1,604.19395242764
8,1,0,612.226286882498
8,1,1,585.713450050179
8,1,0,783.029194600612
8,1,0,752.818077069516
8,1,1,619.971113571195
8,1,0,627.599271126626
8,1,1,529.552717167174
8,1,1,551.287319356563
8,1,1,670.284624584818
8,1,1,711.720164023781
8,1,1,437.125522300649
8,1,1,539.194269262337
8,1,0,681.238232033068
8,1,0,1138.6750942625
8,1,1,710.700753761586
8,1,0,629.135665150245
8,1,0,471.175890706687
8,1,1,633.992604923523
8,1,0,537.707686108294
8,1,1,686.863721872785
8,1,1,845.848100774445
8,1,1,414.784506448273
8,1,1,585.789914510309
8,1,0,1211.18245542711
8,1,1,896.680995037851
8,1,1,602.97612077499
8,1,1,537.765070226517
8,1,1,410.984846270835
8,1,1,650.06844600167
8,1,1,493.037149694594
8,1,0,664.148458795235
8,1,1,690.192867078866
8,1,1,421.652663143455
8,1,1,579.970536926317
8,1,1,809.853262274922
8,1,1,1406.76689691705
8,1,1,676.188902210336
8,1,0,594.671244432729
8,1,1,685.060952752875
8,1,0,523.928988802071
8,1,1,502.417794729419
8,1,1,454.119184122014
8,1,0,780.920141253049
8,1,1,495.498638057972
8,1,1,643.111685581149
8,1,1,670.373537680582
8,1,1,864.421560680244
8,1,1,943.430615018758
8,1,1,528.552492577615
8,1,1,540.887338784504
8,1,1,600.124829935297
8,1,1,595.079799128306
8,1,1,995.904949947001
8,1,1,400.14692283426
8,1,1,488.273402205743
8,1,0,759.569862626697
8,1,1,728.753130250728
8,1,1,481.506376030858
8,1,0,732.359540624185
8,1,0,724.097456497529
8,1,0,547.290861331456
8,1,1,1136.56958809414
8,1,0,665.124963744953
8,1,1,716.545334202765
8,1,0,674.756035509445
8,1,1,414.655367789939
8,1,0,543.401780583509
8,1,1,472.912011101366
8,1,1,667.868717834449
8,1,0,745.363474949449
8,1,1,1059.4760364332
8,1,1,656.235988621205
8,1,0,553.500574917459
8,1,1,471.736615783406
8,1,1,1932.92498033032
8,1,0,567.740850964448
8,1,1,563.752924251175
8,1,0,735.474748868838
8,1,1,394.97611909927
8,1,1,922.216107826589
8,1,1,507.963191346047
8,1,1,464.589334726316
8,1,1,384.912412008921
8,1,1,623.071083216285
8,1,0,445.396061591294
8,1,0,743.735217219761
8,1,1,400.605214261093
8,1,1,677.144783664772
8,1,1,633.084776954112
8,1,1,632.950341413788
8,1,1,390.106822568764
8,1,1,929.816086008118
8,1,1,665.951797041848
8,1,1,615.043728311764
8,1,0,536.27328339585
8,1,1,623.313659459656
8,1,0,491.816349714618
8,1,1,437.785687230367
8,1,1,865.007108879306
8,1,0,480.465906458332
8,1,0,694.829143956521
8,1,0,667.861647669377
8,1,0,607.982300427151
8,1,1,549.031097222722
8,1,1,509.766888439551
8,1,0,761.420750960328
8,1,0,566.737881638372
8,1,1,1772.37249887231
8,1,0,662.245321936414
8,1,1,889.299021072314
8,1,0,603.0142178062
8,1,1,530.042496562367
8,1,1,481.322783802083
8,1,1,422.215079707919
8,1,1,1423.68136051214
8,1,1,1094.44327814246
8,1,1,502.186773890241
8,1,1,584.671271193693
8,1,1,760.757238665039
8,1,0,509.579159296204
8,1,1,414.270960675987
8,1,0,482.829851932459
8,1,1,582.01427448086
8,1,1,400.504601082323
8,1,1,779.133767777884
8,1,1,594.559615096479
8,1,1,848.709022560865
8,1,0,520.239320990872
8,1,1,550.227647679005
8,1,1,566.302824330775
8,1,1,464.347852430602
8,1,1,908.833507995224
8,1,0,789.755532825154
8,1,1,443.17787194501
8,1,1,916.159394897335
8,1,0,2883.98173738454
8,1,1,557.296403816679
8,1,1,725.64825540125
8,1,1,1412.70546549644
8,1,1,890.231283489655
8,1,0,569.810171071176
8,1,1,438.470068826407
8,1,1,707.659156078734
8,1,1,539.538756207433
8,1,1,837.315399352855
8,1,1,652.247178706259
8,1,0,662.888964289986
8,1,0,432.92377033584
8,1,0,821.876758989729
8,1,0,829.103287879092
8,1,1,655.57127492999
8,1,1,576.044165877083
8,1,1,431.561050338208
8,1,1,541.692712981758
8,1,1,392.706537485952
8,1,1,1064.07628803115
8,1,1,540.941165755638
8,1,1,750.892802561415
8,1,1,633.680996979712
8,1,0,476.562705909232
8,1,1,593.135264588318
8,1,1,847.354289705056
8,1,1,654.083108014865
8,1,1,703.909077505275
8,1,1,678.443435510236
8,1,1,703.123567708639
8,1,1,913.537743645064
8,1,1,622.404002853445
8,1,0,1043.04141726011
8,1,0,474.071693704249
8,1,1,964.128352500968
8,1,1,594.856085227233
8,1,1,776.891048229352
8,1,0,625.037543739348
8,1,0,579.031864839214
8,1,0,930.473475651274
8,1,1,1010.18733711248
8,1,1,785.214262780641
8,1,1,602.346350076562
8,1,1,621.298596767696
8,1,0,876.541985866782
8,1,1,436.052899586199
8,1,1,597.112498402749
8,1,1,817.517038429182
8,1,1,616.414100433794
8,1,1,488.210643110439
8,1,1,811.531600469759
8,1,1,600.627751315846
8,1,0,682.884459296878
8,1,0,462.84534514862
8,1,0,820.350887540187
8,1,1,567.21238875384
8,1,0,695.450104803738
8,1,1,445.959766646735
8,1,0,550.565637000504
8,1,1,408.093809508726
8,1,1,620.054215331267
8,1,1,658.620206361871
8,1,0,695.673302903023
8,1,1,1194.7128361842
8,1,1,574.281862643649
8,1,0,1015.40436848574
8,1,1,680.794943345359
8,1,1,520.000874762853
8,1,1,944.442564813599
8,1,1,1063.56919516351
8,1,1,854.903484440837
8,1,1,437.523635712531
8,1,1,1381.4393580331
8,1,0,836.250297168034
8,1,1,398.940719357722
8,1,1,707.639946559756
8,1,0,465.1024941212
8,1,1,673.664223804817
8,1,1,409.29848633684
8,1,1,669.94144465274
8,1,0,1022.98819708319
8,1,0,748.197096232826
8,1,1,597.230866759046
8,1,0,597.396654694478
8,1,1,532.098718782831
8,1,1,769.937638057163
8,1,0,457.281052701901
8,1,1,632.65402805504
8,1,0,529.315344911289
8,1,0,1035.2913048139
8,1,0,637.6017313762
8,1,1,499.718986090311
8,1,1,630.463643510627
8,1,1,641.862592511295
8,1,0,573.995939034302
8,1,1,670.254275121792
8,1,1,765.151742627505
8,1,1,595.888877709482
8,1,1,423.054058857323
8,1,1,391.145598781915
8,1,1,445.857304193455
8,1,0,617.068168104955
8,1,1,542.57724092601
8,1,1,619.5292292609
8,1,0,530.10138166264
8,1,1,717.087327535919
8,1,1,689.282310125112
8,1,0,598.408748465
8,1,1,422.59578019087
8,1,1,821.190350252661
8,1,0,854.278155206885
8,1,0,1209.19769798581
8,1,0,482.043240322831
8,1,0,535.213831582421
8,1,1,1078.27271141369
8,1,1,862.403397680692
8,1,0,1708.50196827675
8,1,1,798.134267109696
8,1,1,430.086088000468
8,1,0,814.098963683616
8,1,0,479.925850743218
8,1,1,452.264722405619
8,1,0,705.998511458319
8,1,1,395.433636479708
8,1,1,659.078831612865
8,1,1,448.102375805008
8,1,1,532.814322322452
8,1,1,1006.53746032704
8,1,1,436.634512038933
8,1,0,653.198897214713
8,1,1,816.645751182244
8,1,1,832.167583541197
8,1,1,502.799918216087
8,1,0,487.534956774999
8,1,1,445.601975073187
8,1,1,553.126940836338
8,1,1,634.692367185969
8,1,1,467.74097375135
8,1,1,749.632759897454
8,1,1,480.49729391858
8,1,0,718.635991256744
8,1,0,464.022615018584
8,1,1,645.419361526545
8,1,1,552.681451746622
8,1,0,832.124443669551
8,1,1,900.803536843698
8,1,1,610.898911984916
8,1,1,486.933992614263
8,1,0,876.439231579213
8,1,1,426.059455241755
8,1,1,653.731382745857
8,1,1,981.097950288259
8,1,1,983.550273818008
8,1,1,589.305091161702
8,1,1,635.957824561553
8,1,0,458.712551756966
8,1,0,614.490019733236
8,1,1,535.515802932361
8,1,1,584.168628698644
8,1,1,482.531575124154
8,1,0,643.995478538201
8,1,0,681.070501169747
8,1,1,977.510133444268
8,1,1,614.628536062963
8,1,0,600.240687236487
8,1,1,964.685004131576
8,1,0,553.254545265701
8,1,1,533.122816160353
8,1,0,876.627761726219
8,1,0,586.110496523196
8,1,1,777.823824473317
8,1,1,934.881522764567
8,1,1,598.295264045948
8,1,0,614.913086884615
8,1,1,734.428922471108
8,1,1,902.163470652193
8,1,1,433.450017923695
8,1,1,667.771918725306
8,1,0,659.226909224537
8,1,1,768.58684385711
8,1,1,472.633737104849
8,1,1,715.935831705378
8,1,1,696.756626699062
8,1,0,845.68050421848
8,1,1,533.390421403782
8,1,1,669.165933676126
8,1,0,624.563715907456
8,1,1,563.97304455611
8,1,1,881.459983017516
8,1,1,706.770275251308
8,1,0,532.611397488561
8,1,0,742.052554022029
8,1,0,1023.99632708938
8,1,1,469.985077788224
8,1,1,714.601670784516
8,1,1,538.098391988054
8,1,1,640.706130346746
8,1,1,628.469212036961
8,1,1,720.839694935587
8,1,1,664.442114470185
8,1,1,622.451463090989
8,1,1,727.850379766993
8,1,1,659.722743620284
8,1,1,595.809682072017
8,1,0,470.117720138042
8,1,1,471.441029916832
8,1,0,398.993349700355
8,1,1,1938.77597480587
8,1,0,688.925496536159
8,1,0,450.417916210058
8,1,1,583.759119779143
8,1,1,478.760756528313
8,1,0,515.40881392546
8,1,1,1175.33248221755
8,1,1,893.45329923557
8,1,0,646.57539890132
8,1,1,660.346070404087
8,1,1,705.108246274347
8,1,0,455.214225908223
8,1,1,491.869771230555
8,1,1,543.195742290934
8,1,1,872.448329831923
8,1,1,556.282131296077
8,1,1,614.861561115837
8,1,1,1456.09338239137
8,1,0,455.124535907214
8,1,1,444.61005216876
8,1,1,492.898624273334
8,1,1,760.989827151156
8,1,0,724.21892094954
8,1,1,626.758066268388
8,1,1,506.593842172397
8,1,1,390.236503422446
8,1,0,663.20836814331
8,1,1,1080.44044904018
8,1,1,530.172893938515
8,1,1,884.22466778552
8,1,0,1230.73497018071
8,1,1,1018.28343987868
8,1,0,547.091582625889
8,1,1,694.153848741923
8,1,1,589.372835184551
8,1,1,665.698548347819
8,1,1,507.986735407418
8,1,1,683.110448668433
8,1,0,500.516647006563
8,1,1,413.373025387156
8,1,0,515.183388624386
8,1,0,1007.51789483993
8,1,1,936.858724476573
8,2,1,709.807317571783
8,2,1,611.883295610293
8,2,1,520.37526983853
8,2,1,458.964713489033
8,2,1,568.133052458312
8,2,1,731.40344406527
8,2,1,702.473894720758
8,2,1,498.096707786035
8,2,1,794.466959606369
8,2,1,710.054571668449
8,2,1,458.717412440311
8,2,1,592.200051987524
8,2,1,392.27994977407
8,2,1,399.66589302321
8,2,1,512.603443602142
8,2,1,545.34806939266
8,2,1,633.673625820617
8,2,1,913.745908255301
8,2,1,510.571984749589
8,2,1,436.583397938268
8,2,1,710.526154277345
8,2,1,564.464941030999
8,2,1,530.933994932901
8,2,1,519.395711783848
8,2,1,545.394824017235
8,2,1,433.03378558867
8,2,1,499.023304504375
8,2,1,417.474468646519
8,2,1,649.962378401233
8,2,1,596.202692204579
8,2,1,676.108726036111
8,2,1,419.412880026504
8,2,1,500.125205816477
8,2,1,596.653510049788
8,2,1,594.576216216036
8,2,1,423.239303542781
8,2,1,686.237943845752
8,2,1,652.585755267827
8,2,1,569.343080662057
8,2,1,606.890705623056
8,2,1,577.245417172225
8,2,1,406.950193555452
8,2,1,584.181130760906
8,2,1,628.275235847658
8,2,1,675.729681824686
8,2,1,526.623676338396
8,2,1,800.226128927174
8,2,1,472.064488776009
8,2,1,520.033604863781
8,2,1,616.157383635236
8,2,1,464.212192633809
8,2,0,435.835196656804
8,2,1,583.328639014066
8,2,1,373.332581269728
8,2,1,645.967505591596
8,2,1,706.527421735419
8,2,1,539.675536012428
8,2,1,431.764856248147
8,2,1,351.401903823662
8,2,1,448.95405823836
8,2,1,677.364753489586
8,2,1,508.829243774232
8,2,1,408.654227982409
8,2,1,728.016986857421
8,2,1,422.413981143335
8,2,1,605.855991077435
8,2,1,604.130114293035
8,2,1,579.124373072154
8,2,1,726.774757361396
8,2,1,566.279942321934
8,2,1,403.106782633932
8,2,1,750.45227127151
8,2,1,581.927099662857
8,2,1,652.284598708339
8,2,1,745.247940846561
8,2,1,724.846213634626
